id,Nom,Prénom,Age,Taille,Poids,Salaire
4123,Nom_4123,Prenom_4123,22,186.91,70.65,7793.89
4124,Nom_4124,Prenom_4124,23,165.35,60.2,11745.29
4125,Nom_4125,Prenom_4125,26,190.59,59.66,8875.58
4126,Nom_4126,Prenom_4126,21,197.78,69.08,6820.64
4127,Nom_4127,Prenom_4127,37,177.57,79.01,8619.07
4128,Nom_4128,Prenom_4128,25,183.97,73.26,11867.78
4129,Nom_4129,Prenom_4129,41,184.51,91.05,6359.16
4130,Nom_4130,Prenom_4130,32,191.81,82.67,7605.86
4131,Nom_4131,Prenom_4131,33,169.52,91.4,6806.27
4132,Nom_4132,Prenom_4132,28,194.93,64.52,11777.44
4133,Nom_4133,Prenom_4133,21,155.75,93.03,13481.72
4134,Nom_4134,Prenom_4134,27,156.56,71.87,9872.06
4135,Nom_4135,Prenom_4135,26,151.15,94.0,10316.45
4136,Nom_4136,Prenom_4136,35,155.03,82.07,8854.24
4137,Nom_4137,Prenom_4137,34,170.21,62.89,11997.88
4138,Nom_4138,Prenom_4138,25,190.66,72.74,13381.54
4139,Nom_4139,Prenom_4139,25,176.22,51.69,7190.23
4140,Nom_4140,Prenom_4140,38,175.85,71.24,7032.45
4141,Nom_4141,Prenom_4141,31,165.39,54.21,7157.81
4142,Nom_4142,Prenom_4142,25,159.42,89.34,11684.7
4143,Nom_4143,Prenom_4143,22,171.4,77.91,7502.88
4144,Nom_4144,Prenom_4144,26,153.9,76.08,6066.41
4145,Nom_4145,Prenom_4145,38,199.97,77.8,6039.27
4146,Nom_4146,Prenom_4146,28,156.97,80.78,11042.14
4147,Nom_4147,Prenom_4147,33,179.54,61.47,12063.78
4148,Nom_4148,Prenom_4148,40,173.23,88.84,13611.61
4149,Nom_4149,Prenom_4149,38,198.6,90.58,11762.65
4150,Nom_4150,Prenom_4150,27,177.14,68.34,10880.96
4151,Nom_4151,Prenom_4151,29,164.86,65.51,6016.56
4152,Nom_4152,Prenom_4152,36,182.44,67.7,9434.5
4153,Nom_4153,Prenom_4153,37,168.2,86.24,12198.5
4154,Nom_4154,Prenom_4154,32,181.14,73.03,9922.11
4155,Nom_4155,Prenom_4155,42,167.64,83.5,8468.96
4156,Nom_4156,Prenom_4156,35,187.22,77.65,7332.79
4157,Nom_4157,Prenom_4157,35,168.71,82.2,7757.2
4158,Nom_4158,Prenom_4158,35,176.45,75.96,8887.58
4159,Nom_4159,Prenom_4159,29,173.56,55.73,10574.84
4160,Nom_4160,Prenom_4160,27,172.79,62.42,9844.39
4161,Nom_4161,Prenom_4161,23,187.94,90.44,12614.69
4162,Nom_4162,Prenom_4162,36,175.65,80.15,9428.99
4163,Nom_4163,Prenom_4163,41,162.58,72.79,8054.67
4164,Nom_4164,Prenom_4164,35,160.27,75.78,6741.19
4165,Nom_4165,Prenom_4165,33,174.68,57.5,6855.11
4166,Nom_4166,Prenom_4166,22,182.41,57.41,13647.86
4167,Nom_4167,Prenom_4167,32,156.58,71.73,10700.94
4168,Nom_4168,Prenom_4168,33,171.68,85.58,10753.09
4169,Nom_4169,Prenom_4169,21,191.26,59.7,9821.91
4170,Nom_4170,Prenom_4170,41,186.26,79.18,8737.02
4171,Nom_4171,Prenom_4171,34,170.84,86.42,8933.37
4172,Nom_4172,Prenom_4172,38,181.9,76.9,13774.81
4173,Nom_4173,Prenom_4173,26,173.96,82.78,10723.15
4174,Nom_4174,Prenom_4174,41,189.22,74.53,10222.66
4175,Nom_4175,Prenom_4175,42,183.56,89.23,11491.11
4176,Nom_4176,Prenom_4176,36,186.83,79.3,11571.71
4177,Nom_4177,Prenom_4177,25,173.56,79.08,8142.46
4178,Nom_4178,Prenom_4178,36,187.77,67.98,9589.94
4179,Nom_4179,Prenom_4179,24,193.47,56.62,8061.83
4180,Nom_4180,Prenom_4180,26,187.37,56.99,7333.56
4181,Nom_4181,Prenom_4181,24,161.24,63.52,10581.47
4182,Nom_4182,Prenom_4182,28,190.88,52.29,11058.02
4183,Nom_4183,Prenom_4183,42,180.52,90.17,6536.79
4184,Nom_4184,Prenom_4184,21,151.89,84.96,10881.17
4185,Nom_4185,Prenom_4185,33,155.4,92.11,7198.57
4186,Nom_4186,Prenom_4186,30,174.8,52.3,6776.41
4187,Nom_4187,Prenom_4187,31,194.77,94.34,9920.73
4188,Nom_4188,Prenom_4188,33,157.89,57.9,11761.52
4189,Nom_4189,Prenom_4189,30,169.65,88.87,9613.3
4190,Nom_4190,Prenom_4190,25,192.16,85.98,10664.82
4191,Nom_4191,Prenom_4191,42,155.83,52.8,11973.54
4192,Nom_4192,Prenom_4192,28,185.91,69.32,7945.42
4193,Nom_4193,Prenom_4193,22,190.41,74.35,11715.29
4194,Nom_4194,Prenom_4194,21,166.86,77.45,6935.29
4195,Nom_4195,Prenom_4195,35,178.32,58.07,7405.4
4196,Nom_4196,Prenom_4196,32,163.02,55.51,11975.82
4197,Nom_4197,Prenom_4197,32,174.95,52.59,6992.37
4198,Nom_4198,Prenom_4198,30,151.74,52.25,8819.21
4199,Nom_4199,Prenom_4199,39,164.44,72.18,9220.29
4200,Nom_4200,Prenom_4200,26,183.62,87.51,12987.32
4201,Nom_4201,Prenom_4201,23,186.67,85.83,8898.58
4202,Nom_4202,Prenom_4202,26,156.83,70.03,6729.05
4203,Nom_4203,Prenom_4203,33,165.26,86.24,10315.78
4204,Nom_4204,Prenom_4204,36,196.67,94.9,12165.78
4205,Nom_4205,Prenom_4205,30,170.22,74.77,13128.01
4206,Nom_4206,Prenom_4206,34,197.73,58.31,10345.94
4207,Nom_4207,Prenom_4207,22,197.56,86.64,12430.97
4208,Nom_4208,Prenom_4208,35,173.14,61.72,11994.66
4209,Nom_4209,Prenom_4209,40,179.87,76.38,6448.25
4210,Nom_4210,Prenom_4210,27,172.36,63.14,12833.27
4211,Nom_4211,Prenom_4211,24,191.07,85.18,8095.3
4212,Nom_4212,Prenom_4212,22,157.12,86.35,9864.71
4213,Nom_4213,Prenom_4213,35,182.9,92.01,7816.2
4214,Nom_4214,Prenom_4214,30,180.2,68.29,7491.75
4215,Nom_4215,Prenom_4215,35,194.78,65.22,12661.28
4216,Nom_4216,Prenom_4216,35,173.67,74.57,12342.31
4217,Nom_4217,Prenom_4217,30,155.3,50.52,8188.42
4218,Nom_4218,Prenom_4218,22,199.61,90.49,10886.95
4219,Nom_4219,Prenom_4219,38,162.64,67.07,8704.71
4220,Nom_4220,Prenom_4220,29,158.55,68.47,11417.47
4221,Nom_4221,Prenom_4221,30,170.96,89.86,11728.55
4222,Nom_4222,Prenom_4222,33,151.93,84.71,7545.16
4223,Nom_4223,Prenom_4223,42,153.93,56.37,13953.71
4224,Nom_4224,Prenom_4224,29,156.97,91.02,11932.56
4225,Nom_4225,Prenom_4225,28,166.79,83.09,13382.3
4226,Nom_4226,Prenom_4226,22,196.24,63.42,11171.61
4227,Nom_4227,Prenom_4227,42,191.63,82.97,10685.8
4228,Nom_4228,Prenom_4228,38,153.78,84.22,8491.12
4229,Nom_4229,Prenom_4229,41,159.55,93.54,6005.97
4230,Nom_4230,Prenom_4230,32,172.02,92.35,12895.83
4231,Nom_4231,Prenom_4231,40,184.01,81.98,7937.48
4232,Nom_4232,Prenom_4232,21,199.91,53.9,11396.23
4233,Nom_4233,Prenom_4233,27,193.61,70.51,7744.62
4234,Nom_4234,Prenom_4234,30,186.98,86.47,7770.63
4235,Nom_4235,Prenom_4235,40,188.57,81.81,6942.36
4236,Nom_4236,Prenom_4236,26,173.8,70.76,12595.47
4237,Nom_4237,Prenom_4237,26,166.47,59.96,10025.83
4238,Nom_4238,Prenom_4238,27,182.46,65.01,10321.86
4239,Nom_4239,Prenom_4239,42,153.56,87.1,6341.76
4240,Nom_4240,Prenom_4240,42,175.09,92.31,13214.41
4241,Nom_4241,Prenom_4241,23,199.4,87.94,6725.5
4242,Nom_4242,Prenom_4242,21,174.37,63.53,7278.65
4243,Nom_4243,Prenom_4243,30,167.37,57.47,13111.8
4244,Nom_4244,Prenom_4244,33,194.26,54.64,13731.3
4245,Nom_4245,Prenom_4245,33,188.85,52.44,11095.61
4246,Nom_4246,Prenom_4246,29,168.52,52.41,12047.95
4247,Nom_4247,Prenom_4247,25,169.49,90.05,9306.37
4248,Nom_4248,Prenom_4248,32,186.99,87.99,10239.53
4249,Nom_4249,Prenom_4249,38,158.59,86.0,6621.05
4250,Nom_4250,Prenom_4250,37,152.44,59.56,9820.89
4251,Nom_4251,Prenom_4251,37,153.85,80.82,9658.35
4252,Nom_4252,Prenom_4252,40,159.67,56.2,6280.81
4253,Nom_4253,Prenom_4253,24,194.02,63.24,6809.51
4254,Nom_4254,Prenom_4254,28,181.33,89.98,9289.95
4255,Nom_4255,Prenom_4255,39,184.77,57.96,10906.61
4256,Nom_4256,Prenom_4256,26,189.83,60.02,10334.6
4257,Nom_4257,Prenom_4257,31,157.78,57.31,8613.45
4258,Nom_4258,Prenom_4258,41,160.99,83.46,9252.18
4259,Nom_4259,Prenom_4259,21,198.35,65.13,11897.21
4260,Nom_4260,Prenom_4260,35,190.05,88.86,6922.35
4261,Nom_4261,Prenom_4261,24,190.27,84.73,7256.99
4262,Nom_4262,Prenom_4262,32,150.15,89.9,12840.4
4263,Nom_4263,Prenom_4263,33,182.32,83.72,10684.15
4264,Nom_4264,Prenom_4264,31,166.34,94.7,9228.9
4265,Nom_4265,Prenom_4265,34,152.32,79.01,11899.2
4266,Nom_4266,Prenom_4266,32,168.61,78.47,11706.24
4267,Nom_4267,Prenom_4267,31,172.5,77.29,10785.96
4268,Nom_4268,Prenom_4268,28,167.19,59.82,11411.28
4269,Nom_4269,Prenom_4269,38,162.74,89.33,13724.92
4270,Nom_4270,Prenom_4270,21,158.68,80.8,12998.94
4271,Nom_4271,Prenom_4271,22,183.11,78.34,10942.65
4272,Nom_4272,Prenom_4272,23,193.02,55.2,11613.39
4273,Nom_4273,Prenom_4273,22,191.95,54.55,7636.23
4274,Nom_4274,Prenom_4274,27,188.07,52.07,9255.02
4275,Nom_4275,Prenom_4275,25,198.15,51.14,13467.76
4276,Nom_4276,Prenom_4276,24,186.59,79.54,10009.3
4277,Nom_4277,Prenom_4277,36,165.6,65.86,8150.69
4278,Nom_4278,Prenom_4278,22,180.33,60.04,8262.58
4279,Nom_4279,Prenom_4279,42,162.87,89.64,8669.95
4280,Nom_4280,Prenom_4280,32,178.6,67.09,9749.31
4281,Nom_4281,Prenom_4281,22,158.9,86.63,11403.34
4282,Nom_4282,Prenom_4282,23,184.21,80.87,6968.0
4283,Nom_4283,Prenom_4283,40,167.36,65.62,10971.9
4284,Nom_4284,Prenom_4284,26,169.59,80.0,8987.01
4285,Nom_4285,Prenom_4285,21,194.47,63.64,10679.92
4286,Nom_4286,Prenom_4286,38,173.5,63.48,8909.59
4287,Nom_4287,Prenom_4287,37,153.37,76.06,11472.45
4288,Nom_4288,Prenom_4288,30,189.78,80.13,8434.48
4289,Nom_4289,Prenom_4289,39,154.69,72.43,7586.29
4290,Nom_4290,Prenom_4290,42,182.63,57.46,13375.6
4291,Nom_4291,Prenom_4291,33,174.65,77.52,9017.59
4292,Nom_4292,Prenom_4292,38,156.48,68.3,7925.95
4293,Nom_4293,Prenom_4293,41,187.28,74.08,13421.95
4294,Nom_4294,Prenom_4294,32,152.37,81.92,13691.18
4295,Nom_4295,Prenom_4295,22,172.1,75.5,10286.75
4296,Nom_4296,Prenom_4296,31,188.51,83.7,11227.03
4297,Nom_4297,Prenom_4297,35,179.42,51.56,8558.39
4298,Nom_4298,Prenom_4298,34,170.41,80.61,8109.13
4299,Nom_4299,Prenom_4299,26,181.45,78.06,8521.06
4300,Nom_4300,Prenom_4300,22,175.41,72.96,12301.64
4301,Nom_4301,Prenom_4301,38,194.24,71.87,7563.12
4302,Nom_4302,Prenom_4302,38,199.61,74.9,10657.32
4303,Nom_4303,Prenom_4303,26,155.56,78.16,12896.73
4304,Nom_4304,Prenom_4304,40,156.22,77.6,12086.0
4305,Nom_4305,Prenom_4305,22,183.55,88.41,10183.11
4306,Nom_4306,Prenom_4306,34,186.88,93.83,11362.96
4307,Nom_4307,Prenom_4307,21,165.26,74.71,11241.64
4308,Nom_4308,Prenom_4308,39,179.94,90.19,11959.61
4309,Nom_4309,Prenom_4309,28,173.41,59.86,9133.95
4310,Nom_4310,Prenom_4310,39,181.16,92.18,6221.87
4311,Nom_4311,Prenom_4311,32,198.44,89.3,7306.19
4312,Nom_4312,Prenom_4312,25,165.58,56.18,11086.17
4313,Nom_4313,Prenom_4313,36,195.0,50.77,12058.31
4314,Nom_4314,Prenom_4314,24,164.82,56.86,10924.97
4315,Nom_4315,Prenom_4315,28,156.01,56.58,11813.0
4316,Nom_4316,Prenom_4316,30,198.46,70.75,13981.32
4317,Nom_4317,Prenom_4317,28,182.1,87.51,9100.68
4318,Nom_4318,Prenom_4318,38,150.74,75.42,7101.96
4319,Nom_4319,Prenom_4319,21,197.96,65.46,11200.44
4320,Nom_4320,Prenom_4320,21,177.81,54.4,13758.05
4321,Nom_4321,Prenom_4321,37,150.76,50.0,12589.14
4322,Nom_4322,Prenom_4322,24,173.76,85.27,10369.24
4323,Nom_4323,Prenom_4323,41,153.72,63.48,13016.75
4324,Nom_4324,Prenom_4324,27,184.02,94.62,7050.34
4325,Nom_4325,Prenom_4325,37,190.64,60.53,13563.21
4326,Nom_4326,Prenom_4326,21,159.04,89.21,12092.3
4327,Nom_4327,Prenom_4327,22,152.17,81.65,7053.28
4328,Nom_4328,Prenom_4328,35,166.57,60.34,11646.4
4329,Nom_4329,Prenom_4329,39,166.1,60.16,6013.67
4330,Nom_4330,Prenom_4330,25,167.74,79.89,7138.71
4331,Nom_4331,Prenom_4331,38,157.25,55.17,7886.64
4332,Nom_4332,Prenom_4332,23,197.76,72.22,11204.43
4333,Nom_4333,Prenom_4333,28,163.09,68.67,10678.91
4334,Nom_4334,Prenom_4334,32,184.43,78.62,11132.67
4335,Nom_4335,Prenom_4335,40,156.64,72.81,11959.12
4336,Nom_4336,Prenom_4336,28,161.51,93.96,6823.73
4337,Nom_4337,Prenom_4337,41,152.39,72.56,6585.21
4338,Nom_4338,Prenom_4338,37,163.92,83.88,8932.72
4339,Nom_4339,Prenom_4339,22,186.67,75.84,11799.88
4340,Nom_4340,Prenom_4340,23,189.28,54.63,6532.4
4341,Nom_4341,Prenom_4341,41,181.43,71.32,13559.18
4342,Nom_4342,Prenom_4342,22,184.33,85.64,11212.12
4343,Nom_4343,Prenom_4343,26,172.94,94.52,6393.27
4344,Nom_4344,Prenom_4344,36,183.02,65.96,10481.27
4345,Nom_4345,Prenom_4345,24,195.18,92.74,7484.19
4346,Nom_4346,Prenom_4346,33,172.25,94.49,10044.47
4347,Nom_4347,Prenom_4347,38,157.24,68.85,7302.59
4348,Nom_4348,Prenom_4348,24,192.41,91.81,7849.99
4349,Nom_4349,Prenom_4349,36,190.41,72.57,12484.04
4350,Nom_4350,Prenom_4350,42,178.22,92.55,8304.6
4351,Nom_4351,Prenom_4351,21,181.08,79.83,10913.24
4352,Nom_4352,Prenom_4352,37,179.13,56.24,12485.26
4353,Nom_4353,Prenom_4353,39,171.6,86.66,6411.24
4354,Nom_4354,Prenom_4354,34,192.07,78.53,11675.93
4355,Nom_4355,Prenom_4355,23,159.33,91.71,8395.42
4356,Nom_4356,Prenom_4356,39,152.97,62.25,9413.67
4357,Nom_4357,Prenom_4357,25,196.41,91.58,6163.4
4358,Nom_4358,Prenom_4358,28,180.82,53.89,12613.82
4359,Nom_4359,Prenom_4359,32,194.39,88.17,6302.78
4360,Nom_4360,Prenom_4360,33,197.95,93.99,6122.0
4361,Nom_4361,Prenom_4361,31,165.85,94.52,8971.06
4362,Nom_4362,Prenom_4362,36,190.24,78.75,7839.66
4363,Nom_4363,Prenom_4363,34,166.93,94.38,7042.86
4364,Nom_4364,Prenom_4364,31,154.97,54.37,7406.71
4365,Nom_4365,Prenom_4365,32,194.84,60.96,13604.05
4366,Nom_4366,Prenom_4366,42,162.0,53.38,12276.98
4367,Nom_4367,Prenom_4367,39,159.7,82.79,6751.92
4368,Nom_4368,Prenom_4368,34,198.73,61.87,12741.14
4369,Nom_4369,Prenom_4369,37,154.77,65.24,13114.63
4370,Nom_4370,Prenom_4370,25,171.34,73.73,13324.44
4371,Nom_4371,Prenom_4371,31,150.29,82.84,11058.67
4372,Nom_4372,Prenom_4372,39,196.84,75.81,8739.44
4373,Nom_4373,Prenom_4373,34,166.76,83.05,8960.07
4374,Nom_4374,Prenom_4374,33,160.7,92.46,9583.56
4375,Nom_4375,Prenom_4375,22,155.41,78.31,8122.46
4376,Nom_4376,Prenom_4376,36,188.84,91.17,10915.8
4377,Nom_4377,Prenom_4377,25,154.66,53.32,6761.4
4378,Nom_4378,Prenom_4378,34,198.08,51.86,8744.48
4379,Nom_4379,Prenom_4379,23,189.76,76.09,11366.8
4380,Nom_4380,Prenom_4380,37,150.29,88.53,10529.52
4381,Nom_4381,Prenom_4381,40,167.3,87.68,11659.39
4382,Nom_4382,Prenom_4382,33,167.5,73.25,13110.7
4383,Nom_4383,Prenom_4383,39,198.64,92.82,7240.55
4384,Nom_4384,Prenom_4384,21,178.07,50.46,6053.02
4385,Nom_4385,Prenom_4385,21,181.13,53.07,8657.88
4386,Nom_4386,Prenom_4386,23,182.87,51.93,11947.92
4387,Nom_4387,Prenom_4387,32,169.16,74.33,8959.65
4388,Nom_4388,Prenom_4388,26,185.55,79.11,10111.45
4389,Nom_4389,Prenom_4389,33,164.64,62.56,13429.72
4390,Nom_4390,Prenom_4390,42,187.33,52.19,13564.85
4391,Nom_4391,Prenom_4391,28,196.84,53.56,9730.65
4392,Nom_4392,Prenom_4392,26,150.63,61.08,9977.99
4393,Nom_4393,Prenom_4393,25,197.83,82.79,13892.21
4394,Nom_4394,Prenom_4394,36,181.32,70.49,11735.82
4395,Nom_4395,Prenom_4395,41,177.73,59.51,9128.76
4396,Nom_4396,Prenom_4396,36,173.46,68.35,11437.74
4397,Nom_4397,Prenom_4397,38,160.31,52.67,9037.46
4398,Nom_4398,Prenom_4398,38,195.09,55.39,13403.12
4399,Nom_4399,Prenom_4399,38,157.73,73.87,10221.73
4400,Nom_4400,Prenom_4400,39,154.36,52.69,10300.18
4401,Nom_4401,Prenom_4401,36,180.12,53.69,10185.22
4402,Nom_4402,Prenom_4402,21,193.77,78.01,11137.24
4403,Nom_4403,Prenom_4403,42,177.4,87.41,11519.17
4404,Nom_4404,Prenom_4404,37,163.2,94.96,11756.32
4405,Nom_4405,Prenom_4405,38,168.07,52.25,7774.99
4406,Nom_4406,Prenom_4406,27,196.89,50.83,9884.04
4407,Nom_4407,Prenom_4407,36,154.51,66.41,8760.94
4408,Nom_4408,Prenom_4408,42,187.37,80.73,11077.12
4409,Nom_4409,Prenom_4409,26,196.97,94.77,8411.51
4410,Nom_4410,Prenom_4410,37,184.25,91.85,7986.78
4411,Nom_4411,Prenom_4411,29,173.05,92.98,9408.16
4412,Nom_4412,Prenom_4412,30,196.71,91.38,8525.36
4413,Nom_4413,Prenom_4413,27,170.21,85.06,8568.84
4414,Nom_4414,Prenom_4414,37,199.17,65.56,6567.21
4415,Nom_4415,Prenom_4415,36,157.75,63.11,12789.18
4416,Nom_4416,Prenom_4416,29,171.46,54.95,6465.57
4417,Nom_4417,Prenom_4417,28,187.51,81.26,9251.76
4418,Nom_4418,Prenom_4418,28,192.23,64.65,10845.19
4419,Nom_4419,Prenom_4419,24,166.08,69.41,13837.05
4420,Nom_4420,Prenom_4420,29,176.62,67.81,7286.64
4421,Nom_4421,Prenom_4421,22,157.33,66.14,12781.82
4422,Nom_4422,Prenom_4422,26,170.97,83.39,8152.79
4423,Nom_4423,Prenom_4423,38,184.14,67.6,10013.2
4424,Nom_4424,Prenom_4424,42,171.54,86.13,10165.37
4425,Nom_4425,Prenom_4425,41,178.05,76.96,10290.15
4426,Nom_4426,Prenom_4426,37,150.46,64.56,13168.25
4427,Nom_4427,Prenom_4427,27,168.04,88.8,7849.14
4428,Nom_4428,Prenom_4428,24,150.23,90.21,13933.36
4429,Nom_4429,Prenom_4429,31,158.96,86.36,9077.89
4430,Nom_4430,Prenom_4430,36,192.66,83.73,8912.88
4431,Nom_4431,Prenom_4431,21,161.72,61.75,13453.36
4432,Nom_4432,Prenom_4432,35,184.43,79.73,7306.09
4433,Nom_4433,Prenom_4433,25,195.37,67.48,10539.68
4434,Nom_4434,Prenom_4434,24,163.48,60.56,8073.12
4435,Nom_4435,Prenom_4435,25,152.7,85.7,13593.99
4436,Nom_4436,Prenom_4436,37,167.87,56.01,8016.4
4437,Nom_4437,Prenom_4437,40,197.38,93.62,13546.4
4438,Nom_4438,Prenom_4438,42,170.25,73.83,9360.23
4439,Nom_4439,Prenom_4439,23,179.37,90.56,12164.33
4440,Nom_4440,Prenom_4440,32,175.97,69.49,10591.53
4441,Nom_4441,Prenom_4441,38,176.94,92.42,13571.66
4442,Nom_4442,Prenom_4442,42,193.94,85.51,13884.19
4443,Nom_4443,Prenom_4443,35,160.18,63.99,9668.43
4444,Nom_4444,Prenom_4444,23,159.59,50.51,12983.75
4445,Nom_4445,Prenom_4445,26,166.32,62.87,9958.47
4446,Nom_4446,Prenom_4446,21,154.87,76.27,9811.05
4447,Nom_4447,Prenom_4447,34,197.08,53.98,8312.02
4448,Nom_4448,Prenom_4448,40,153.8,93.2,10065.08
4449,Nom_4449,Prenom_4449,23,198.38,94.01,10047.85
4450,Nom_4450,Prenom_4450,41,156.62,78.24,11245.81
4451,Nom_4451,Prenom_4451,36,169.88,75.59,13383.74
4452,Nom_4452,Prenom_4452,42,177.68,81.65,7188.01
4453,Nom_4453,Prenom_4453,26,189.56,82.5,8072.12
4454,Nom_4454,Prenom_4454,31,155.95,67.51,12919.35
4455,Nom_4455,Prenom_4455,27,154.74,51.14,9046.91
4456,Nom_4456,Prenom_4456,25,192.61,83.74,12646.72
4457,Nom_4457,Prenom_4457,40,164.31,89.38,12439.86
4458,Nom_4458,Prenom_4458,37,177.61,58.98,8335.0
4459,Nom_4459,Prenom_4459,35,184.52,57.5,8872.0
4460,Nom_4460,Prenom_4460,28,182.98,52.42,10276.55
4461,Nom_4461,Prenom_4461,26,155.02,56.31,13194.04
4462,Nom_4462,Prenom_4462,35,165.55,69.33,8517.16
4463,Nom_4463,Prenom_4463,39,159.84,71.92,6043.91
4464,Nom_4464,Prenom_4464,21,185.4,80.38,10938.57
4465,Nom_4465,Prenom_4465,23,161.0,53.7,11209.09
4466,Nom_4466,Prenom_4466,28,185.93,73.77,11640.36
4467,Nom_4467,Prenom_4467,35,180.69,90.26,9745.06
4468,Nom_4468,Prenom_4468,27,197.79,84.73,8397.73
4469,Nom_4469,Prenom_4469,32,181.73,53.18,9200.0
4470,Nom_4470,Prenom_4470,40,195.85,74.86,10704.1
4471,Nom_4471,Prenom_4471,28,162.43,78.15,6915.2
4472,Nom_4472,Prenom_4472,25,162.16,81.29,11659.99
4473,Nom_4473,Prenom_4473,38,174.79,59.93,10665.09
4474,Nom_4474,Prenom_4474,38,170.92,58.78,6115.18
4475,Nom_4475,Prenom_4475,25,164.97,66.69,9962.35
4476,Nom_4476,Prenom_4476,22,161.3,74.37,12420.4
4477,Nom_4477,Prenom_4477,26,196.71,68.1,11965.1
4478,Nom_4478,Prenom_4478,26,179.75,64.11,9229.12
4479,Nom_4479,Prenom_4479,30,175.46,66.78,7573.88
4480,Nom_4480,Prenom_4480,23,196.29,55.47,7250.4
4481,Nom_4481,Prenom_4481,40,161.87,79.75,7743.4
4482,Nom_4482,Prenom_4482,42,159.33,90.22,6812.43
4483,Nom_4483,Prenom_4483,22,174.02,59.24,7651.21
4484,Nom_4484,Prenom_4484,24,152.22,55.86,12888.72
4485,Nom_4485,Prenom_4485,33,175.24,74.56,7435.78
4486,Nom_4486,Prenom_4486,21,160.36,80.84,9563.35
4487,Nom_4487,Prenom_4487,28,189.01,70.0,13679.53
4488,Nom_4488,Prenom_4488,32,185.09,81.31,11706.55
4489,Nom_4489,Prenom_4489,26,170.25,57.58,9653.9
4490,Nom_4490,Prenom_4490,22,165.62,56.9,9210.2
4491,Nom_4491,Prenom_4491,35,169.42,68.5,12104.6
4492,Nom_4492,Prenom_4492,29,173.58,92.74,12458.56
4493,Nom_4493,Prenom_4493,37,165.36,85.73,11935.96
4494,Nom_4494,Prenom_4494,24,185.94,81.37,10294.97
4495,Nom_4495,Prenom_4495,22,168.0,83.05,7141.31
4496,Nom_4496,Prenom_4496,28,182.06,54.74,6885.13
4497,Nom_4497,Prenom_4497,31,179.5,52.9,8926.95
4498,Nom_4498,Prenom_4498,42,183.74,51.75,10536.48
4499,Nom_4499,Prenom_4499,26,165.49,77.27,12776.45
4500,Nom_4500,Prenom_4500,28,178.43,83.65,6113.52
4501,Nom_4501,Prenom_4501,28,190.64,58.7,7045.22
4502,Nom_4502,Prenom_4502,41,180.72,79.35,7086.94
4503,Nom_4503,Prenom_4503,25,181.79,68.84,13673.37
4504,Nom_4504,Prenom_4504,27,160.21,52.24,6408.48
4505,Nom_4505,Prenom_4505,40,184.12,92.1,8640.21
4506,Nom_4506,Prenom_4506,30,196.5,88.85,7575.25
4507,Nom_4507,Prenom_4507,29,154.61,88.88,8107.8
4508,Nom_4508,Prenom_4508,31,164.73,89.38,10277.37
4509,Nom_4509,Prenom_4509,27,155.48,64.11,8024.61
4510,Nom_4510,Prenom_4510,40,181.17,83.93,7041.3
4511,Nom_4511,Prenom_4511,36,158.22,81.34,10679.78
4512,Nom_4512,Prenom_4512,42,161.64,62.29,12368.85
4513,Nom_4513,Prenom_4513,39,156.44,52.03,7684.77
4514,Nom_4514,Prenom_4514,28,194.67,70.54,11222.86
4515,Nom_4515,Prenom_4515,25,164.72,68.02,8158.03
4516,Nom_4516,Prenom_4516,30,168.82,53.06,10383.0
4517,Nom_4517,Prenom_4517,34,159.56,87.41,13059.36
4518,Nom_4518,Prenom_4518,40,160.27,76.17,12405.5
4519,Nom_4519,Prenom_4519,33,177.85,73.08,7081.78
4520,Nom_4520,Prenom_4520,25,163.16,74.56,8605.78
4521,Nom_4521,Prenom_4521,27,191.33,83.0,7479.61
4522,Nom_4522,Prenom_4522,33,177.32,83.93,12541.38
4523,Nom_4523,Prenom_4523,29,192.55,89.61,11431.16
4524,Nom_4524,Prenom_4524,34,179.81,54.33,11880.13
4525,Nom_4525,Prenom_4525,27,167.1,76.59,12386.14
4526,Nom_4526,Prenom_4526,21,184.34,73.96,11984.63
4527,Nom_4527,Prenom_4527,41,167.41,74.17,11565.83
4528,Nom_4528,Prenom_4528,34,176.3,66.34,8558.85
4529,Nom_4529,Prenom_4529,42,184.33,68.36,11760.44
4530,Nom_4530,Prenom_4530,22,193.96,90.84,8252.21
4531,Nom_4531,Prenom_4531,28,197.46,52.68,10137.26
4532,Nom_4532,Prenom_4532,40,181.29,64.27,13045.41
4533,Nom_4533,Prenom_4533,29,184.47,58.63,11954.67
4534,Nom_4534,Prenom_4534,34,199.18,63.14,11028.58
4535,Nom_4535,Prenom_4535,27,153.79,71.7,10786.17
4536,Nom_4536,Prenom_4536,31,158.09,66.06,13979.53
4537,Nom_4537,Prenom_4537,33,154.32,68.52,8404.86
4538,Nom_4538,Prenom_4538,31,191.65,50.82,9317.24
4539,Nom_4539,Prenom_4539,23,187.8,69.54,8965.33
4540,Nom_4540,Prenom_4540,35,194.28,56.94,10653.1
4541,Nom_4541,Prenom_4541,30,194.44,81.99,12215.14
4542,Nom_4542,Prenom_4542,24,195.18,74.1,7214.13
4543,Nom_4543,Prenom_4543,25,174.3,89.14,6870.15
4544,Nom_4544,Prenom_4544,36,190.36,90.96,8517.28
4545,Nom_4545,Prenom_4545,33,158.39,75.3,7108.11
