id,Nom,Prénom,Age,Taille,Poids,Salaire,Prime Annuelle,catégorie de poids
3932,NOM_3932,PRENOM_3932,27,172.66,70.54,12123.36,1212.336,Moyen
3933,NOM_3933,PRENOM_3933,21,150.96,64.2,6263.48,626.348,Lèger
3934,NOM_3934,PRENOM_3934,33,184.91,77.4,11698.63,1169.863,Moyen
3935,NOM_3935,PRENOM_3935,28,167.02,74.04,9127.57,912.7570000000001,Moyen
3936,NOM_3936,PRENOM_3936,35,170.71,82.72,11328.68,1132.8680000000002,Moyen
3937,NOM_3937,PRENOM_3937,26,192.86,50.79,7156.29,715.629,Lèger
3938,NOM_3938,PRENOM_3938,41,167.23,90.93,13054.99,1305.499,Lourd
3939,NOM_3939,PRENOM_3939,28,160.82,79.6,12839.89,1283.989,Moyen
3940,NOM_3940,PRENOM_3940,21,191.66,56.08,8621.26,862.1260000000001,Lèger
3941,NOM_3941,PRENOM_3941,35,150.64,91.08,13858.27,1385.8270000000002,Lourd
3942,NOM_3942,PRENOM_3942,40,184.07,76.29,13226.48,1322.6480000000001,Moyen
3943,NOM_3943,PRENOM_3943,31,183.17,52.17,9344.16,934.416,Lèger
3944,NOM_3944,PRENOM_3944,27,176.8,81.81,7842.18,784.2180000000001,Moyen
3945,NOM_3945,PRENOM_3945,39,197.21,70.25,6724.0,672.4000000000001,Moyen
3946,NOM_3946,PRENOM_3946,42,168.49,57.63,8706.3,870.63,Lèger
3947,NOM_3947,PRENOM_3947,40,175.21,50.27,10544.25,1054.425,Lèger
3948,NOM_3948,PRENOM_3948,27,174.91,61.09,8446.1,844.6100000000001,Lèger
3949,NOM_3949,PRENOM_3949,41,186.8,71.82,10394.68,1039.468,Moyen
3950,NOM_3950,PRENOM_3950,22,198.91,85.34,6641.82,664.182,Moyen
3951,NOM_3951,PRENOM_3951,30,197.87,77.05,9289.56,928.956,Moyen
3952,NOM_3952,PRENOM_3952,39,156.4,86.1,6680.56,668.056,Moyen
3953,NOM_3953,PRENOM_3953,42,179.21,57.52,13351.01,1335.101,Lèger
3954,NOM_3954,PRENOM_3954,27,177.44,64.17,11497.99,1149.799,Lèger
3955,NOM_3955,PRENOM_3955,39,190.59,90.0,8934.24,893.424,Moyen
3956,NOM_3956,PRENOM_3956,31,157.83,81.0,7202.05,720.205,Moyen
3957,NOM_3957,PRENOM_3957,38,166.26,82.22,9988.96,998.896,Moyen
3958,NOM_3958,PRENOM_3958,40,187.95,79.72,6398.44,639.844,Moyen
3959,NOM_3959,PRENOM_3959,32,178.57,54.01,7866.82,786.682,Lèger
3960,NOM_3960,PRENOM_3960,33,171.72,62.69,7649.08,764.908,Lèger
3961,NOM_3961,PRENOM_3961,42,177.9,50.95,6483.15,648.315,Lèger
3962,NOM_3962,PRENOM_3962,29,156.89,51.3,13140.61,1314.0610000000001,Lèger
3963,NOM_3963,PRENOM_3963,27,166.1,51.53,11597.75,1159.775,Lèger
3964,NOM_3964,PRENOM_3964,22,184.38,51.18,7190.06,719.0060000000001,Lèger
3965,NOM_3965,PRENOM_3965,42,177.5,62.24,13307.52,1330.7520000000002,Lèger
3966,NOM_3966,PRENOM_3966,27,185.06,65.85,12555.61,1255.5610000000001,Lèger
3967,NOM_3967,PRENOM_3967,32,187.65,59.43,13611.48,1361.1480000000001,Lèger
3968,NOM_3968,PRENOM_3968,40,165.45,51.38,13279.86,1327.986,Lèger
3969,NOM_3969,PRENOM_3969,28,179.79,87.46,12538.57,1253.857,Moyen
3970,NOM_3970,PRENOM_3970,33,168.94,86.8,11118.2,1111.8200000000002,Moyen
3971,NOM_3971,PRENOM_3971,38,174.29,51.22,9388.87,938.8870000000002,Lèger
3972,NOM_3972,PRENOM_3972,24,174.36,68.97,6046.68,604.668,Lèger
3973,NOM_3973,PRENOM_3973,29,160.06,57.36,11033.31,1103.331,Lèger
3974,NOM_3974,PRENOM_3974,41,189.72,94.14,12979.63,1297.963,Lourd
3975,NOM_3975,PRENOM_3975,40,192.9,53.73,10393.06,1039.306,Lèger
3976,NOM_3976,PRENOM_3976,33,153.68,87.79,8454.81,845.481,Moyen
3977,NOM_3977,PRENOM_3977,42,176.76,77.31,8626.81,862.681,Moyen
3978,NOM_3978,PRENOM_3978,39,173.47,64.71,12640.62,1264.0620000000001,Lèger
3979,NOM_3979,PRENOM_3979,40,176.04,67.07,13282.38,1328.238,Lèger
3980,NOM_3980,PRENOM_3980,35,177.67,65.75,9970.41,997.041,Lèger
3981,NOM_3981,PRENOM_3981,37,165.16,53.82,7401.81,740.181,Lèger
3982,NOM_3982,PRENOM_3982,23,152.16,87.77,10373.88,1037.388,Moyen
3983,NOM_3983,PRENOM_3983,28,191.89,66.53,7447.14,744.714,Lèger
3984,NOM_3984,PRENOM_3984,33,153.22,80.93,7327.35,732.7350000000001,Moyen
3985,NOM_3985,PRENOM_3985,39,192.29,88.68,11080.17,1108.017,Moyen
3986,NOM_3986,PRENOM_3986,28,152.8,67.49,12942.86,1294.286,Lèger
3987,NOM_3987,PRENOM_3987,35,160.51,80.51,8960.41,896.041,Moyen
3988,NOM_3988,PRENOM_3988,32,155.56,78.86,10719.51,1071.951,Moyen
3989,NOM_3989,PRENOM_3989,37,188.13,90.22,7815.22,781.522,Lourd
3990,NOM_3990,PRENOM_3990,30,183.84,81.56,12712.3,1271.23,Moyen
3991,NOM_3991,PRENOM_3991,25,178.76,76.3,6370.39,637.0390000000001,Moyen
3992,NOM_3992,PRENOM_3992,36,194.85,94.85,8628.4,862.84,Lourd
3993,NOM_3993,PRENOM_3993,35,195.88,63.18,8549.15,854.915,Lèger
3994,NOM_3994,PRENOM_3994,27,188.97,54.33,12550.85,1255.085,Lèger
3995,NOM_3995,PRENOM_3995,29,182.62,59.88,11061.5,1106.15,Lèger
3996,NOM_3996,PRENOM_3996,33,157.29,56.19,11090.15,1109.015,Lèger
3997,NOM_3997,PRENOM_3997,31,192.92,71.21,13947.71,1394.771,Moyen
3998,NOM_3998,PRENOM_3998,23,186.39,57.65,10405.92,1040.592,Lèger
3999,NOM_3999,PRENOM_3999,22,156.92,74.05,7034.34,703.4340000000001,Moyen
4000,NOM_4000,PRENOM_4000,38,176.49,88.5,10287.37,1028.737,Moyen
4001,NOM_4001,PRENOM_4001,34,188.26,85.17,6535.77,653.5770000000001,Moyen
4002,NOM_4002,PRENOM_4002,42,171.48,52.98,11158.72,1115.872,Lèger
4003,NOM_4003,PRENOM_4003,23,169.22,52.36,13111.38,1311.138,Lèger
4004,NOM_4004,PRENOM_4004,23,156.04,71.43,13120.39,1312.039,Moyen
4005,NOM_4005,PRENOM_4005,28,165.58,82.21,8429.64,842.9639999999999,Moyen
4006,NOM_4006,PRENOM_4006,34,181.37,54.53,6376.71,637.671,Lèger
4007,NOM_4007,PRENOM_4007,36,175.33,57.16,8694.27,869.4270000000001,Lèger
4008,NOM_4008,PRENOM_4008,30,196.72,90.39,13371.28,1337.1280000000002,Lourd
4009,NOM_4009,PRENOM_4009,38,197.12,50.16,11130.55,1113.055,Lèger
4010,NOM_4010,PRENOM_4010,35,170.03,87.49,10509.23,1050.923,Moyen
4011,NOM_4011,PRENOM_4011,40,159.78,72.9,12198.31,1219.831,Moyen
4012,NOM_4012,PRENOM_4012,21,184.06,61.65,6257.83,625.783,Lèger
4013,NOM_4013,PRENOM_4013,41,168.1,68.86,12738.93,1273.893,Lèger
4014,NOM_4014,PRENOM_4014,25,159.76,53.12,9668.74,966.874,Lèger
4015,NOM_4015,PRENOM_4015,24,161.73,85.12,13992.11,1399.2110000000002,Moyen
4016,NOM_4016,PRENOM_4016,23,151.66,80.32,6861.92,686.192,Moyen
4017,NOM_4017,PRENOM_4017,33,159.33,89.45,9299.12,929.9120000000001,Moyen
4018,NOM_4018,PRENOM_4018,35,171.7,94.14,10060.38,1006.038,Lourd
4019,NOM_4019,PRENOM_4019,34,195.96,58.33,8852.27,885.2270000000001,Lèger
4020,NOM_4020,PRENOM_4020,35,189.69,51.79,10203.42,1020.3420000000001,Lèger
4021,NOM_4021,PRENOM_4021,21,168.73,51.67,9288.7,928.8700000000001,Lèger
4022,NOM_4022,PRENOM_4022,35,162.17,88.77,9649.87,964.9870000000001,Moyen
4023,NOM_4023,PRENOM_4023,22,194.73,57.8,7923.25,792.325,Lèger
4024,NOM_4024,PRENOM_4024,21,162.08,84.8,6078.9,607.89,Moyen
4025,NOM_4025,PRENOM_4025,31,177.09,82.34,10699.36,1069.9360000000001,Moyen
4026,NOM_4026,PRENOM_4026,28,156.01,90.18,12068.04,1206.804,Lourd
4027,NOM_4027,PRENOM_4027,23,192.29,69.6,7622.65,762.265,Lèger
4028,NOM_4028,PRENOM_4028,29,164.99,59.49,13408.0,1340.8000000000002,Lèger
4029,NOM_4029,PRENOM_4029,29,152.44,72.21,13408.38,1340.838,Moyen
4030,NOM_4030,PRENOM_4030,41,177.83,72.57,10259.97,1025.997,Moyen
4031,NOM_4031,PRENOM_4031,26,197.97,52.68,12616.11,1261.611,Lèger
4032,NOM_4032,PRENOM_4032,42,156.25,84.03,8287.41,828.741,Moyen
4033,NOM_4033,PRENOM_4033,39,168.25,84.37,10113.75,1011.375,Moyen
4034,NOM_4034,PRENOM_4034,33,191.95,88.19,9984.9,998.49,Moyen
4035,NOM_4035,PRENOM_4035,36,198.78,56.68,11827.27,1182.727,Lèger
4036,NOM_4036,PRENOM_4036,27,195.94,57.61,10140.88,1014.088,Lèger
4037,NOM_4037,PRENOM_4037,28,189.37,64.21,11227.64,1122.764,Lèger
4038,NOM_4038,PRENOM_4038,25,168.72,61.59,8716.31,871.631,Lèger
4039,NOM_4039,PRENOM_4039,35,179.09,86.11,12893.22,1289.3220000000001,Moyen
4040,NOM_4040,PRENOM_4040,42,182.17,53.28,9618.39,961.8389999999999,Lèger
4041,NOM_4041,PRENOM_4041,31,173.68,79.12,7994.06,799.4060000000001,Moyen
4042,NOM_4042,PRENOM_4042,33,197.48,78.44,6763.74,676.374,Moyen
4043,NOM_4043,PRENOM_4043,24,172.16,57.58,9871.32,987.1320000000001,Lèger
4044,NOM_4044,PRENOM_4044,31,163.9,61.45,11020.16,1102.016,Lèger
4045,NOM_4045,PRENOM_4045,33,198.42,92.44,7318.29,731.8290000000001,Lourd
4046,NOM_4046,PRENOM_4046,23,197.27,82.35,7020.31,702.0310000000001,Moyen
4047,NOM_4047,PRENOM_4047,34,185.26,50.57,12325.12,1232.5120000000002,Lèger
4048,NOM_4048,PRENOM_4048,38,189.42,58.66,11150.32,1115.032,Lèger
4049,NOM_4049,PRENOM_4049,32,162.77,58.52,6866.75,686.6750000000001,Lèger
4050,NOM_4050,PRENOM_4050,26,157.3,73.31,13834.38,1383.438,Moyen
4051,NOM_4051,PRENOM_4051,36,191.43,94.91,6218.5,621.85,Lourd
4052,NOM_4052,PRENOM_4052,31,188.23,61.79,9224.43,922.4430000000001,Lèger
4053,NOM_4053,PRENOM_4053,28,162.44,77.05,12319.71,1231.971,Moyen
4054,NOM_4054,PRENOM_4054,33,182.85,57.86,12651.81,1265.181,Lèger
4055,NOM_4055,PRENOM_4055,22,190.65,63.43,10083.9,1008.39,Lèger
4056,NOM_4056,PRENOM_4056,41,183.75,92.18,12945.95,1294.5950000000003,Lourd
4057,NOM_4057,PRENOM_4057,40,197.32,61.63,9518.26,951.826,Lèger
4058,NOM_4058,PRENOM_4058,34,168.47,80.67,13104.81,1310.481,Moyen
4059,NOM_4059,PRENOM_4059,38,172.35,89.79,13127.09,1312.709,Moyen
4060,NOM_4060,PRENOM_4060,29,196.03,87.82,12431.56,1243.156,Moyen
4061,NOM_4061,PRENOM_4061,31,156.7,91.05,13860.45,1386.045,Lourd
4062,NOM_4062,PRENOM_4062,38,192.27,90.05,12746.66,1274.6660000000002,Lourd
4063,NOM_4063,PRENOM_4063,36,165.84,83.96,9459.57,945.957,Moyen
4064,NOM_4064,PRENOM_4064,39,181.37,66.6,6638.25,663.825,Lèger
4065,NOM_4065,PRENOM_4065,41,183.99,50.16,9733.9,973.39,Lèger
4066,NOM_4066,PRENOM_4066,35,189.11,59.26,12070.78,1207.0780000000002,Lèger
4067,NOM_4067,PRENOM_4067,35,153.37,73.09,10059.89,1005.989,Moyen
4068,NOM_4068,PRENOM_4068,35,173.35,55.91,13610.28,1361.0280000000002,Lèger
4069,NOM_4069,PRENOM_4069,26,173.79,75.8,7407.36,740.736,Moyen
4070,NOM_4070,PRENOM_4070,41,190.95,58.51,7863.77,786.3770000000001,Lèger
4071,NOM_4071,PRENOM_4071,29,190.64,71.86,12429.63,1242.963,Moyen
4072,NOM_4072,PRENOM_4072,24,151.47,83.7,6582.65,658.265,Moyen
4073,NOM_4073,PRENOM_4073,30,191.8,69.21,13044.09,1304.409,Lèger
4074,NOM_4074,PRENOM_4074,29,180.91,75.89,9757.36,975.7360000000001,Moyen
4075,NOM_4075,PRENOM_4075,38,165.79,89.78,9543.3,954.3299999999999,Moyen
4076,NOM_4076,PRENOM_4076,30,187.78,60.34,9990.54,999.0540000000001,Lèger
4077,NOM_4077,PRENOM_4077,40,152.06,71.9,8916.71,891.6709999999999,Moyen
4078,NOM_4078,PRENOM_4078,29,154.37,91.7,9896.63,989.663,Lourd
4079,NOM_4079,PRENOM_4079,35,169.28,57.54,8764.5,876.45,Lèger
4080,NOM_4080,PRENOM_4080,39,169.7,75.45,13116.61,1311.661,Moyen
4081,NOM_4081,PRENOM_4081,40,173.23,92.51,10320.95,1032.095,Lourd
4082,NOM_4082,PRENOM_4082,29,174.98,93.6,12318.95,1231.8950000000002,Lourd
4083,NOM_4083,PRENOM_4083,23,155.46,54.24,13896.96,1389.696,Lèger
4084,NOM_4084,PRENOM_4084,42,190.75,65.87,10771.98,1077.198,Lèger
4085,NOM_4085,PRENOM_4085,31,165.54,59.86,8933.76,893.3760000000001,Lèger
4086,NOM_4086,PRENOM_4086,22,175.16,50.18,8875.02,887.5020000000001,Lèger
4087,NOM_4087,PRENOM_4087,26,167.55,58.43,6861.13,686.113,Lèger
4088,NOM_4088,PRENOM_4088,33,175.3,77.38,6124.69,612.4689999999999,Moyen
4089,NOM_4089,PRENOM_4089,28,177.97,57.29,6160.35,616.0350000000001,Lèger
4090,NOM_4090,PRENOM_4090,36,185.0,65.91,8447.26,844.7260000000001,Lèger
4091,NOM_4091,PRENOM_4091,37,160.61,72.78,9654.55,965.4549999999999,Moyen
4092,NOM_4092,PRENOM_4092,25,196.79,85.21,12077.58,1207.758,Moyen
4093,NOM_4093,PRENOM_4093,24,183.77,90.68,10681.2,1068.1200000000001,Lourd
4094,NOM_4094,PRENOM_4094,39,180.22,59.46,10720.77,1072.077,Lèger
4095,NOM_4095,PRENOM_4095,27,180.8,62.58,6311.08,631.1080000000001,Lèger
4096,NOM_4096,PRENOM_4096,38,189.08,93.17,9738.47,973.847,Lourd
4097,NOM_4097,PRENOM_4097,36,196.95,74.99,12636.46,1263.646,Moyen
4098,NOM_4098,PRENOM_4098,42,167.36,84.44,10177.05,1017.7049999999999,Moyen
4099,NOM_4099,PRENOM_4099,35,159.72,76.22,12749.71,1274.971,Moyen
4100,NOM_4100,PRENOM_4100,39,183.28,88.66,6183.49,618.349,Moyen
4101,NOM_4101,PRENOM_4101,40,151.05,86.3,12256.28,1225.6280000000002,Moyen
4102,NOM_4102,PRENOM_4102,35,180.28,87.22,11070.61,1107.0610000000001,Moyen
4103,NOM_4103,PRENOM_4103,42,161.64,70.01,10120.42,1012.042,Moyen
4104,NOM_4104,PRENOM_4104,24,158.96,71.7,10533.62,1053.362,Moyen
4105,NOM_4105,PRENOM_4105,29,189.67,93.73,10406.65,1040.665,Lourd
4106,NOM_4106,PRENOM_4106,37,199.3,76.49,12421.45,1242.1450000000002,Moyen
4107,NOM_4107,PRENOM_4107,38,194.39,66.13,10348.93,1034.893,Lèger
4108,NOM_4108,PRENOM_4108,31,159.19,70.58,12746.62,1274.6620000000003,Moyen
4109,NOM_4109,PRENOM_4109,40,151.91,62.96,10193.94,1019.3940000000001,Lèger
4110,NOM_4110,PRENOM_4110,40,158.57,74.57,6785.93,678.5930000000001,Moyen
4111,NOM_4111,PRENOM_4111,36,169.53,56.24,11855.75,1185.575,Lèger
4112,NOM_4112,PRENOM_4112,37,186.05,78.75,9611.2,961.1200000000001,Moyen
4113,NOM_4113,PRENOM_4113,35,175.54,69.54,6978.48,697.848,Lèger
4114,NOM_4114,PRENOM_4114,23,165.68,90.07,7719.28,771.928,Lourd
4115,NOM_4115,PRENOM_4115,28,193.18,58.27,6719.64,671.964,Lèger
4116,NOM_4116,PRENOM_4116,35,180.86,54.14,10636.73,1063.673,Lèger
4117,NOM_4117,PRENOM_4117,21,151.68,72.63,13541.9,1354.19,Moyen
4118,NOM_4118,PRENOM_4118,32,157.93,68.07,12477.26,1247.726,Lèger
4119,NOM_4119,PRENOM_4119,27,173.19,87.48,13951.01,1395.101,Moyen
4120,NOM_4120,PRENOM_4120,42,189.26,52.42,7198.1,719.8100000000001,Lèger
4121,NOM_4121,PRENOM_4121,37,185.36,52.34,10007.97,1000.797,Lèger
4122,NOM_4122,PRENOM_4122,34,194.12,50.66,9311.33,931.133,Lèger
4123,NOM_4123,PRENOM_4123,22,186.91,70.65,7793.89,779.3890000000001,Moyen
4124,NOM_4124,PRENOM_4124,23,165.35,60.2,11745.29,1174.5290000000002,Lèger
4125,NOM_4125,PRENOM_4125,26,190.59,59.66,8875.58,887.558,Lèger
4126,NOM_4126,PRENOM_4126,21,197.78,69.08,6820.64,682.0640000000001,Lèger
4127,NOM_4127,PRENOM_4127,37,177.57,79.01,8619.07,861.907,Moyen
4128,NOM_4128,PRENOM_4128,25,183.97,73.26,11867.78,1186.778,Moyen
4129,NOM_4129,PRENOM_4129,41,184.51,91.05,6359.16,635.916,Lourd
4130,NOM_4130,PRENOM_4130,32,191.81,82.67,7605.86,760.586,Moyen
4131,NOM_4131,PRENOM_4131,33,169.52,91.4,6806.27,680.6270000000001,Lourd
4132,NOM_4132,PRENOM_4132,28,194.93,64.52,11777.44,1177.7440000000001,Lèger
4133,NOM_4133,PRENOM_4133,21,155.75,93.03,13481.72,1348.172,Lourd
4134,NOM_4134,PRENOM_4134,27,156.56,71.87,9872.06,987.206,Moyen
4135,NOM_4135,PRENOM_4135,26,151.15,94.0,10316.45,1031.6450000000002,Lourd
4136,NOM_4136,PRENOM_4136,35,155.03,82.07,8854.24,885.424,Moyen
4137,NOM_4137,PRENOM_4137,34,170.21,62.89,11997.88,1199.788,Lèger
4138,NOM_4138,PRENOM_4138,25,190.66,72.74,13381.54,1338.1540000000002,Moyen
4139,NOM_4139,PRENOM_4139,25,176.22,51.69,7190.23,719.023,Lèger
4140,NOM_4140,PRENOM_4140,38,175.85,71.24,7032.45,703.245,Moyen
4141,NOM_4141,PRENOM_4141,31,165.39,54.21,7157.81,715.7810000000001,Lèger
4142,NOM_4142,PRENOM_4142,25,159.42,89.34,11684.7,1168.47,Moyen
4143,NOM_4143,PRENOM_4143,22,171.4,77.91,7502.88,750.288,Moyen
4144,NOM_4144,PRENOM_4144,26,153.9,76.08,6066.41,606.641,Moyen
4145,NOM_4145,PRENOM_4145,38,199.97,77.8,6039.27,603.927,Moyen
4146,NOM_4146,PRENOM_4146,28,156.97,80.78,11042.14,1104.214,Moyen
4147,NOM_4147,PRENOM_4147,33,179.54,61.47,12063.78,1206.3780000000002,Lèger
4148,NOM_4148,PRENOM_4148,40,173.23,88.84,13611.61,1361.161,Moyen
4149,NOM_4149,PRENOM_4149,38,198.6,90.58,11762.65,1176.265,Lourd
4150,NOM_4150,PRENOM_4150,27,177.14,68.34,10880.96,1088.096,Lèger
4151,NOM_4151,PRENOM_4151,29,164.86,65.51,6016.56,601.6560000000001,Lèger
4152,NOM_4152,PRENOM_4152,36,182.44,67.7,9434.5,943.45,Lèger
4153,NOM_4153,PRENOM_4153,37,168.2,86.24,12198.5,1219.8500000000001,Moyen
4154,NOM_4154,PRENOM_4154,32,181.14,73.03,9922.11,992.2110000000001,Moyen
4155,NOM_4155,PRENOM_4155,42,167.64,83.5,8468.96,846.896,Moyen
4156,NOM_4156,PRENOM_4156,35,187.22,77.65,7332.79,733.279,Moyen
4157,NOM_4157,PRENOM_4157,35,168.71,82.2,7757.2,775.72,Moyen
4158,NOM_4158,PRENOM_4158,35,176.45,75.96,8887.58,888.758,Moyen
4159,NOM_4159,PRENOM_4159,29,173.56,55.73,10574.84,1057.4840000000002,Lèger
4160,NOM_4160,PRENOM_4160,27,172.79,62.42,9844.39,984.439,Lèger
4161,NOM_4161,PRENOM_4161,23,187.94,90.44,12614.69,1261.469,Lourd
4162,NOM_4162,PRENOM_4162,36,175.65,80.15,9428.99,942.899,Moyen
4163,NOM_4163,PRENOM_4163,41,162.58,72.79,8054.67,805.4670000000001,Moyen
4164,NOM_4164,PRENOM_4164,35,160.27,75.78,6741.19,674.119,Moyen
4165,NOM_4165,PRENOM_4165,33,174.68,57.5,6855.11,685.511,Lèger
4166,NOM_4166,PRENOM_4166,22,182.41,57.41,13647.86,1364.786,Lèger
4167,NOM_4167,PRENOM_4167,32,156.58,71.73,10700.94,1070.094,Moyen
4168,NOM_4168,PRENOM_4168,33,171.68,85.58,10753.09,1075.309,Moyen
4169,NOM_4169,PRENOM_4169,21,191.26,59.7,9821.91,982.191,Lèger
4170,NOM_4170,PRENOM_4170,41,186.26,79.18,8737.02,873.7020000000001,Moyen
4171,NOM_4171,PRENOM_4171,34,170.84,86.42,8933.37,893.3370000000001,Moyen
4172,NOM_4172,PRENOM_4172,38,181.9,76.9,13774.81,1377.481,Moyen
4173,NOM_4173,PRENOM_4173,26,173.96,82.78,10723.15,1072.315,Moyen
4174,NOM_4174,PRENOM_4174,41,189.22,74.53,10222.66,1022.2660000000001,Moyen
4175,NOM_4175,PRENOM_4175,42,183.56,89.23,11491.11,1149.111,Moyen
4176,NOM_4176,PRENOM_4176,36,186.83,79.3,11571.71,1157.171,Moyen
4177,NOM_4177,PRENOM_4177,25,173.56,79.08,8142.46,814.2460000000001,Moyen
4178,NOM_4178,PRENOM_4178,36,187.77,67.98,9589.94,958.9940000000001,Lèger
4179,NOM_4179,PRENOM_4179,24,193.47,56.62,8061.83,806.183,Lèger
4180,NOM_4180,PRENOM_4180,26,187.37,56.99,7333.56,733.3560000000001,Lèger
4181,NOM_4181,PRENOM_4181,24,161.24,63.52,10581.47,1058.147,Lèger
4182,NOM_4182,PRENOM_4182,28,190.88,52.29,11058.02,1105.8020000000001,Lèger
4183,NOM_4183,PRENOM_4183,42,180.52,90.17,6536.79,653.6790000000001,Lourd
4184,NOM_4184,PRENOM_4184,21,151.89,84.96,10881.17,1088.117,Moyen
4185,NOM_4185,PRENOM_4185,33,155.4,92.11,7198.57,719.857,Lourd
4186,NOM_4186,PRENOM_4186,30,174.8,52.3,6776.41,677.6410000000001,Lèger
4187,NOM_4187,PRENOM_4187,31,194.77,94.34,9920.73,992.073,Lourd
4188,NOM_4188,PRENOM_4188,33,157.89,57.9,11761.52,1176.152,Lèger
4189,NOM_4189,PRENOM_4189,30,169.65,88.87,9613.3,961.3299999999999,Moyen
4190,NOM_4190,PRENOM_4190,25,192.16,85.98,10664.82,1066.482,Moyen
4191,NOM_4191,PRENOM_4191,42,155.83,52.8,11973.54,1197.354,Lèger
4192,NOM_4192,PRENOM_4192,28,185.91,69.32,7945.42,794.542,Lèger
4193,NOM_4193,PRENOM_4193,22,190.41,74.35,11715.29,1171.5290000000002,Moyen
4194,NOM_4194,PRENOM_4194,21,166.86,77.45,6935.29,693.529,Moyen
4195,NOM_4195,PRENOM_4195,35,178.32,58.07,7405.4,740.54,Lèger
4196,NOM_4196,PRENOM_4196,32,163.02,55.51,11975.82,1197.582,Lèger
4197,NOM_4197,PRENOM_4197,32,174.95,52.59,6992.37,699.2370000000001,Lèger
4198,NOM_4198,PRENOM_4198,30,151.74,52.25,8819.21,881.9209999999999,Lèger
4199,NOM_4199,PRENOM_4199,39,164.44,72.18,9220.29,922.0290000000001,Moyen
4200,NOM_4200,PRENOM_4200,26,183.62,87.51,12987.32,1298.732,Moyen
4201,NOM_4201,PRENOM_4201,23,186.67,85.83,8898.58,889.8580000000001,Moyen
4202,NOM_4202,PRENOM_4202,26,156.83,70.03,6729.05,672.9050000000001,Moyen
4203,NOM_4203,PRENOM_4203,33,165.26,86.24,10315.78,1031.5780000000002,Moyen
4204,NOM_4204,PRENOM_4204,36,196.67,94.9,12165.78,1216.5780000000002,Lourd
4205,NOM_4205,PRENOM_4205,30,170.22,74.77,13128.01,1312.8010000000002,Moyen
4206,NOM_4206,PRENOM_4206,34,197.73,58.31,10345.94,1034.594,Lèger
4207,NOM_4207,PRENOM_4207,22,197.56,86.64,12430.97,1243.097,Moyen
4208,NOM_4208,PRENOM_4208,35,173.14,61.72,11994.66,1199.4660000000001,Lèger
4209,NOM_4209,PRENOM_4209,40,179.87,76.38,6448.25,644.825,Moyen
4210,NOM_4210,PRENOM_4210,27,172.36,63.14,12833.27,1283.3270000000002,Lèger
4211,NOM_4211,PRENOM_4211,24,191.07,85.18,8095.3,809.5300000000001,Moyen
4212,NOM_4212,PRENOM_4212,22,157.12,86.35,9864.71,986.471,Moyen
4213,NOM_4213,PRENOM_4213,35,182.9,92.01,7816.2,781.62,Lourd
4214,NOM_4214,PRENOM_4214,30,180.2,68.29,7491.75,749.1750000000001,Lèger
4215,NOM_4215,PRENOM_4215,35,194.78,65.22,12661.28,1266.1280000000002,Lèger
4216,NOM_4216,PRENOM_4216,35,173.67,74.57,12342.31,1234.231,Moyen
4217,NOM_4217,PRENOM_4217,30,155.3,50.52,8188.42,818.8420000000001,Lèger
4218,NOM_4218,PRENOM_4218,22,199.61,90.49,10886.95,1088.6950000000002,Lourd
4219,NOM_4219,PRENOM_4219,38,162.64,67.07,8704.71,870.471,Lèger
4220,NOM_4220,PRENOM_4220,29,158.55,68.47,11417.47,1141.747,Lèger
4221,NOM_4221,PRENOM_4221,30,170.96,89.86,11728.55,1172.855,Moyen
4222,NOM_4222,PRENOM_4222,33,151.93,84.71,7545.16,754.5160000000001,Moyen
4223,NOM_4223,PRENOM_4223,42,153.93,56.37,13953.71,1395.371,Lèger
4224,NOM_4224,PRENOM_4224,29,156.97,91.02,11932.56,1193.256,Lourd
4225,NOM_4225,PRENOM_4225,28,166.79,83.09,13382.3,1338.23,Moyen
4226,NOM_4226,PRENOM_4226,22,196.24,63.42,11171.61,1117.161,Lèger
4227,NOM_4227,PRENOM_4227,42,191.63,82.97,10685.8,1068.58,Moyen
4228,NOM_4228,PRENOM_4228,38,153.78,84.22,8491.12,849.1120000000001,Moyen
4229,NOM_4229,PRENOM_4229,41,159.55,93.54,6005.97,600.5970000000001,Lourd
4230,NOM_4230,PRENOM_4230,32,172.02,92.35,12895.83,1289.583,Lourd
4231,NOM_4231,PRENOM_4231,40,184.01,81.98,7937.48,793.748,Moyen
4232,NOM_4232,PRENOM_4232,21,199.91,53.9,11396.23,1139.623,Lèger
4233,NOM_4233,PRENOM_4233,27,193.61,70.51,7744.62,774.462,Moyen
4234,NOM_4234,PRENOM_4234,30,186.98,86.47,7770.63,777.0630000000001,Moyen
4235,NOM_4235,PRENOM_4235,40,188.57,81.81,6942.36,694.236,Moyen
4236,NOM_4236,PRENOM_4236,26,173.8,70.76,12595.47,1259.547,Moyen
4237,NOM_4237,PRENOM_4237,26,166.47,59.96,10025.83,1002.5830000000001,Lèger
4238,NOM_4238,PRENOM_4238,27,182.46,65.01,10321.86,1032.1860000000001,Lèger
4239,NOM_4239,PRENOM_4239,42,153.56,87.1,6341.76,634.176,Moyen
4240,NOM_4240,PRENOM_4240,42,175.09,92.31,13214.41,1321.441,Lourd
4241,NOM_4241,PRENOM_4241,23,199.4,87.94,6725.5,672.5500000000001,Moyen
